content_id,publish_timestamp,created,last_modified,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,book_title,book_subtitle,collection_name,iiif_url
76f1ac23-4ab3-38a1-aaaf-cb2334e1f271,1926-01-01 00:00:00.000000 +00:00,2022-02-16 14:56:22.206518 +00:00,2022-02-16 14:56:22.206521 +00:00,10.2307/ithaka.org.1003748625,"Essay ""Master of the Ship's Light"" by Rachel Carson Appearing in a 1926 issue of The Arrow",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Essays,Documents,"[""Chatham University""]",,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/0bef5077-82be-4a52-96d4-9af6ecfc70a3_deflate.tif
7849c04f-94ee-358d-bf67-efe97dc4f930,1928-01-01 00:00:00.000000 +00:00,2021-06-16 18:32:04.588293 +00:00,2021-06-16 18:32:04.588295 +00:00,10.2307/ithaka.org.1003748646,"Rachel Carson in the Pennsylvania College for Women Yearbook, The Pennsylvanian ",contributed_images,ccda_text,"[""Chatham University""]",Chatham University,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/5da9708a-4ebf-4f1e-8820-dff5647aaabf_deflate.tif
78f7c157-506b-3f72-966a-dc39c6dac4af,1965-01-01 00:00:00.000000 +00:00,2022-02-02 16:17:48.833166 +00:00,2022-02-02 16:17:48.833171 +00:00,10.2307/.1003323296,View from Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/20/08/7e3ec819-f69f-44b0-9c13-be72171b39e5.jp2
7951251c-984d-37ab-bbe9-bc1d48c8a23b,2004-10-01 00:00:00.000000 +00:00,2022-02-16 14:54:05.812164 +00:00,2022-02-16 14:54:05.812167 +00:00,10.2307/3986266,'Woman vs. Man vs. Bugs': Gender and Popular Ecology in Early Reactions to Silent Spring,journal,article,"[""Maril Hazlett""]",Maril Hazlett,,,"[""Forest History Society"", ""American Society for Environmental History"", ""Oxford University Press""]",,,,
7a48a325-8570-33b2-9b7a-39a8c598985f,,2022-02-16 15:48:35.080505 +00:00,2022-02-16 15:48:35.080507 +00:00,10.2307/struggles.1003338232,Stop apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/161dbb5e-2e7d-4f37-97ca-6a177edfbcfe.jp2
7a4d328e-259c-37f5-b605-b0fe98605d18,2012-01-01 00:00:00.000000 +00:00,2022-02-16 15:47:34.822607 +00:00,2022-02-16 15:47:34.822609 +00:00,10.2307/j.ctt46njgc.6,Policing Mobility: Maintaining Global Apartheid from South Africa to the United States,book,chapter,"[""JOSEPH NEVINS""]",JOSEPH NEVINS,,,"[""University of Georgia Press""]",Beyond Walls and Cages,"Prisons, Borders, and Global Crisis",,
7b6d3c63-7f60-392e-891e-64dd0558dbec,1996-07-01 00:00:00.000000 +00:00,2022-02-16 15:58:20.761667 +00:00,2022-02-16 15:58:20.761669 +00:00,10.2307/778959,Visual Culture Questionnaire,journal,article,"[""Svetlana Alpers"",""Emily Apter"",""Carol Armstrong"",""Susan Buck-Morss"",""Tom Conley"",""Jonathan Crary"",""Thomas Crow"",""Tom Gunning"",""Michael Ann Holly"",""Martin Jay"",""Thomas Dacosta Kaufmann"",""Silvia Kolbowski"",""Sylvia Lavin"",""Stephen Melville"",""Helen Molesworth"",""Keith Moxey"",""D. N. Rodowick"",""Geoff Waite"",""Christopher Wood""]",Svetlana Alpers,,,"[""The MIT Press""]",,,,
7c246c09-002a-3544-ac3d-3814f1a572da,,2022-02-16 15:55:51.029707 +00:00,2022-02-16 15:55:51.029709 +00:00,10.2307/struggles.1003338259,Stop Bush!,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/ba6548ae-6454-4ed5-ae4c-7eb9b2365343.jp2
7c36a1b4-5abe-3dcb-96b4-2bdf3d942f31,1995-04-01 00:00:00.000000 +00:00,2022-02-16 15:45:15.779488 +00:00,2022-02-16 15:45:15.779490 +00:00,10.2307/25558377,A New Apartheid,journal,article,"[""Graham Usher""]",Graham Usher,,,"[""Fortnight Publications Ltd.""]",,,,
7d2633a6-d685-3aa2-afdf-0e62737023cd,1965-01-01 00:00:00.000000 +00:00,2022-02-16 15:33:46.384322 +00:00,2022-02-16 15:33:46.384324 +00:00,10.2307/.1003323315,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/263af57a-7301-4ab4-9496-c3658ef7ec30.jp2
7f306b18-6d9c-307e-832a-49eda3f79ebc,1962-01-01 00:00:00.000000 +00:00,2022-02-16 15:48:01.494892 +00:00,2022-02-16 15:48:01.494895 +00:00,10.2307/aamp2b1400059.1003346605,The Anti-Apartheid Movement,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/00/d7158815-7f27-4e1b-94ae-e66643773f43.jp2
7f50a5e6-098b-301b-a3a5-5223708b601c,2003-03-01 00:00:00.000000 +00:00,2022-02-16 15:58:24.269278 +00:00,2022-02-16 15:58:24.269281 +00:00,10.2307/3194015,Interpreting Visual Culture,journal,article,"[""Terry Barrett""]",Terry Barrett,,,"[""National Art Education Association""]",,,,
7f60f0af-5605-33ac-9c23-f53fd0b5a877,1993-12-03 00:00:00.000000 +00:00,2022-02-16 15:32:41.160283 +00:00,2022-02-16 15:32:41.160284 +00:00,10.2307/.1003331169,South African Election Watch Number One,contributed_documents,ccda_text,"[""Kumalo, Dumisani S."","" Davis, Jennifer"","" Africa Fund""]","Kumalo, Dumisani S.",Reports,Documents,"[""Africa Fund""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/20/3a3dda5f-9f85-4662-928e-68bb88732ef6.jp2
7f6c270c-d89c-3898-bee4-a57fd6f51af5,1979-04-19 00:00:00.000000 +00:00,2022-02-16 15:32:44.720413 +00:00,2022-02-16 15:32:44.720415 +00:00,10.2307/struggles.1003340029,Interview with O Kunene,contributed_documents,ccda_text,"[""A Manson"","" D Collins""]",A Manson,Oral Histories,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/07/8be6db89-38a4-47f6-9673-2577fc67fcd4.jp2
7fe76f08-f6ab-3070-bf06-a8be67869428,1953-03-01 00:00:00.000000 +00:00,2022-02-16 15:31:24.757006 +00:00,2022-02-16 15:31:24.757008 +00:00,10.2307/272425,"Negro Folk Expression: Spirituals, Seculars, Ballads and Work Songs",journal,article,"[""Sterling Brown""]",Sterling Brown,,,"[""Clark Atlanta University""]",,,,
81b63329-ee1b-3c8e-8f56-fd982289a684,1965-01-01 00:00:00.000000 +00:00,2021-05-10 17:31:47.425604 +00:00,2021-06-14 22:15:13.741219 +00:00,10.2307/.1003323286,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/77cbf0e8-9f1c-48f9-b971-5146db564310.jp2
84f37e1a-f56e-3587-b9ff-a23c4959b854,2007-01-01 00:00:00.000000 +00:00,2022-02-16 15:47:15.515613 +00:00,2022-02-16 15:47:15.515615 +00:00,10.7722/j.ctt81vgp.17,10 Apartheid and Economics in Anglo-Saxon England,book,chapter,"[""ALEX WOOLF""]",ALEX WOOLF,,,"[""Boydell and Brewer"", """"]",Britons in Anglo-Saxon England,,,
853f5c70-5ca1-3aa0-9f70-0fb61847168d,1985-03-01 00:00:00.000000 +00:00,2022-02-16 15:45:00.402476 +00:00,2022-02-16 15:45:00.402478 +00:00,10.2307/struggles.1007043782,"Anti-Apartheid News, March 1985",contributed_serials,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Newsletters,Serials,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2021/01/11/20/01dc2a14-f852-43f5-892f-11037b788095.jp2
8581f49d-91f5-3bf3-9d86-947ad1226c24,2013-01-01 00:00:00.000000 +00:00,2022-02-16 15:30:26.846152 +00:00,2022-02-16 15:30:26.846154 +00:00,10.2307/j.ctt46nczw.8,CHAPTER THREE The Road to Freedom:,book,chapter,"[""Maurice C. Daniels""]",Maurice C. Daniels,,,"[""University of Georgia Press""]",Saving the Soul of Georgia,Donald L. Hollowell and the Struggle for Civil Rights,,
8825c2cb-9a48-3fbd-b530-1549b2d386b1,1962-10-22 00:00:00.000000 +00:00,2022-02-16 14:55:44.409246 +00:00,2022-02-16 14:55:44.409248 +00:00,10.2307/ithaka.org.1003748626,"Letter from Rachel Carson to Ruth Swisshelm dated October 22, 1962",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d548d00c-1db2-4e17-976d-5066e0edf103_deflate.tif
888024d9-9d2e-34c3-8022-50cdb731d8c9,2012-03-01 00:00:00.000000 +00:00,2022-02-16 15:30:41.236041 +00:00,2022-02-16 15:30:41.236043 +00:00,10.5378/indimagahist.108.1.0001,The Road to Freedom Is Long and Winding: Jewish Involvement in the Indianapolis Civil Rights Movement,journal,article,"[""KRISTA KINSLOW""]",KRISTA KINSLOW,,,"[""Trustees of Indiana University"", ""Indiana University Department of History"", ""Department of History, Indiana University""]",,,,
88b743a4-a176-3285-b67a-de082ae4e007,1990-01-20 00:00:00.000000 +00:00,2022-02-16 15:33:06.404177 +00:00,2022-02-16 15:33:06.404179 +00:00,10.2307/aamp2b400002.1003331635,[Letter from Robert Hughes to Douglas Hurd],contributed_documents,ccda_text,"[""Anti-Apartheid Movement"","" Hughes, Robert""]",Anti-Apartheid Movement,Letters (Correspondence),Documents,,,,,https://stor.stage.artstor.org/iiif//2019/08/20/02/d5f182a1-7b33-466a-a6bb-25d226e1d436.jp2
89bd6fae-9b4a-3619-aa4a-dbbcf02f4548,1984-09-01 00:00:00.000000 +00:00,2022-02-16 14:53:04.609848 +00:00,2022-02-16 14:53:04.609851 +00:00,10.2307/4447854,Rachel Carson Human Ecologist,journal,article,"[""John Jungck"",""Rodger Bybee""]",John Jungck,,,"[""National Association of Biology Teachers"", ""University of California Press""]",,,,
89db99ef-b881-3d98-bbb2-d9ff6a5a2950,1965-01-01 00:00:00.000000 +00:00,2021-07-12 12:39:34.192984 +00:00,2021-07-12 12:39:34.192989 +00:00,10.2307/struggles.1003323286,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/77cbf0e8-9f1c-48f9-b971-5146db564310.jp2
8a688306-449b-33ea-80f5-2c3cd7ca6265,2003-10-01 00:00:00.000000 +00:00,2022-02-16 15:56:33.247978 +00:00,2022-02-16 15:56:33.247981 +00:00,10.2307/27949264,Women's Work: Domestic Labor in American World War II Posters,journal,article,"[""Sara Harrington""]",Sara Harrington,,,"[""Art Libraries Society of North America"", ""The University of Chicago Press""]",,,,
8a6a5a40-aa8e-371f-8c70-cfa3128cd91c,1984-04-01 00:00:00.000000 +00:00,2022-02-16 16:15:12.100125 +00:00,2022-02-16 16:15:12.100127 +00:00,10.2307/3984520,Heroines of Nature: Four Women Respond to the American Landscape,journal,article,"[""Vera L. Norwood""]",Vera L. Norwood,,,"[""Forest History Society"", ""American Society for Environmental History"", ""Oxford University Press""]",,,,
8a7bdead-cdf4-3c65-9e40-d6dd2008801e,,2022-02-16 15:49:25.774061 +00:00,2022-02-16 15:49:25.774063 +00:00,10.2307/struggles.1003338305,Anti P-C says .. : Reject apartheid elections !!,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/d9dfedf5-d909-4f40-84bb-bb96405e24a4.jp2
8a96ccf6-449a-3ce9-a96b-82f49e125a9e,1986-04-14 00:00:00.000000 +00:00,2022-02-16 15:47:54.429292 +00:00,2022-02-16 15:47:54.429294 +00:00,10.2307/struggles.1003332148,Apartheid No!,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/19/449f0e63-9d14-4e55-b276-dfa7de542fe1.jp2
8b0aa8d9-6a56-3eb4-bd2c-11ae4cdc2daa,2008-06-01 00:00:00.000000 +00:00,2022-02-16 14:53:28.285525 +00:00,2022-02-16 14:53:28.285527 +00:00,10.1641/b580602,What Rachel Carson Knew about Marine Protected Areas,journal,article,"[""Craig Leisher""]",Craig Leisher,,,"[""American Institute of Biological Sciences"", ""Oxford University Press""]",,,,
8b226ea3-ca4e-379f-be2e-b651b30a34e2,2009-04-01 00:00:00.000000 +00:00,2022-02-16 15:45:07.853707 +00:00,2022-02-16 15:45:07.853709 +00:00,10.2307/41554932,Dismantling Transportation Apartheid,journal,article,"[""Bob Allen""]",Bob Allen,,,"[""Reimagine!""]",,,,
8b7064dc-8324-3703-adc4-e7c2b09331e0,2006-01-01 00:00:00.000000 +00:00,2022-02-16 15:58:30.777674 +00:00,2022-02-16 15:58:30.777676 +00:00,10.2307/25224031,From Visual Culture to Design Culture,journal,article,"[""Guy Julier""]",Guy Julier,,,"[""The MIT Press""]",,,,
8c6bb871-9705-3478-9ace-82db0e89454a,1965-01-01 00:00:00.000000 +00:00,2022-02-16 15:35:58.525083 +00:00,2022-02-16 15:35:58.525086 +00:00,10.2307/struggles.1003323285,"Freedom Road, Tamatatse Pan, Wankie",contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/22/08/a619ea4b-641c-4de0-a2e7-723732fcdb69.jp2
8c86d93f-d267-3688-9261-7f7703dc8561,1965-01-01 00:00:00.000000 +00:00,2021-07-12 12:39:16.874537 +00:00,2021-07-12 12:39:16.874541 +00:00,10.2307/struggles.1003323305,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/f1979a5e-0630-4041-9787-e7bdac0e1dee.jp2
8cd48676-092e-36e0-bb2a-a5f35ba16b5f,1993-12-03 00:00:00.000000 +00:00,2022-02-16 15:32:37.219253 +00:00,2022-02-16 15:32:37.219255 +00:00,10.2307/struggles.1003331169,South African Election Watch Number One,contributed_documents,ccda_text,"[""Kumalo, Dumisani S."","" Davis, Jennifer"","" Africa Fund""]","Kumalo, Dumisani S.",Reports,Documents,"[""Africa Fund""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/20/3a3dda5f-9f85-4662-928e-68bb88732ef6.jp2
8cd8d9b8-8796-3a77-b0e3-ef27b2efc124,1988-09-01 00:00:00.000000 +00:00,2022-02-16 15:48:12.427326 +00:00,2022-02-16 15:48:12.427328 +00:00,10.2307/struggles.1003326560,Update on Challenging Apartheid,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Memorandums,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/23/b08b23b8-6b0b-420a-9827-9b4d47c32256.jp2
